1470, 16.327767,0.029566,0.186574
1480, 16.328097,0.029236,0.195431
1490, 16.328415,0.028918,0.189348
1500, 16.328684,0.028649,0.192282
1510, 16.328899,0.028434,0.195468
1520, 16.329059,0.028274,0.196782
1530, 16.329168,0.028166,0.199713
1540, 16.329497,0.027836,0.201858
1550, 16.329802,0.027531,0.203304
1560, 16.330051,0.027282,0.207557
1570, 16.330246,0.027088,0.210343
1580, 16.330390,0.026943,0.213384
1590, 16.330531,0.026802,0.216014
1600, 16.330648,0.026686,0.218019
1610, 16.330914,0.026419,0.221516
1620, 16.331222,0.026112,0.224082
1630, 16.331484,0.025849,0.226277
1640, 16.331702,0.025631,0.228510
1650, 16.331872,0.025461,0.231372
1660, 16.331996,0.025337,0.235411
1670, 16.332078,0.025255,0.237611
1680, 16.332206,0.025127,0.240455
1690, 16.332475,0.024859,0.242774
1700, 16.332730,0.024603,0.245924
1710, 16.332968,0.024365,0.249195
1720, 16.333163,0.024170,0.251349
1730, 16.333316,0.024018,0.256384
1740, 16.333428,0.023905,0.261303
1750, 16.333501,0.023832,0.261300
1760, 16.333735,0.023598,0.275396
1770, 16.333989,0.023344,0.271409
1780, 16.334202,0.023131,0.272538
1790, 16.334373,0.022960,0.289289
1800, 16.334505,0.022828,0.281430
1810, 16.334603,0.022731,0.284822
1820, 16.334716,0.022617,0.290558
1830, 16.334811,0.022522,0.289258
1840, 16.335087,0.022246,0.295201
1850, 16.335322,0.022012,0.292500
1860, 16.335517,0.021816,0.300355
1870, 16.335676,0.021658,0.301674
1880, 16.335798,0.021535,0.304551
1890, 16.335886,0.021448,0.304936
1900, 16.335941,0.021392,0.306609
1910, 16.336016,0.021317,0.338138
1920, 16.336237,0.021096,0.316817
1930, 16.336431,0.020902,0.321518
1940, 16.336630,0.020703,0.329564
1950, 16.336793,0.020540,0.331862
1960, 16.336924,0.020410,0.334685
1970, 16.337021,0.020312,0.339554
1980, 16.337088,0.020245,0.334373
1990, 16.337163,0.020171,0.337312
2000, 16.337376,0.019957,0.344865
2010, 16.337559,0.019774,0.345324
2020, 16.337710,0.019623,0.346744
2030, 16.337832,0.019502,0.350932
2040, 16.337923,0.019410,0.354129
2050, 16.337987,0.019346,0.357051
2060, 16.338072,0.019261,0.362280
2070, 16.338137,0.019197,0.364604
2080, 16.338364,0.018969,0.369116
2090, 16.338564,0.018769,0.374716
2100, 16.338733,0.018600,0.392566
2110, 16.338873,0.018460,0.380701
2120, 16.338984,0.018349,0.382259
2130, 16.339068,0.018265,0.395116
2140, 16.339125,0.018208,0.390478
2150, 16.339156,0.018177,0.400331
2160, 16.339277,0.018057,0.396339
2170, 16.339440,0.017894,0.401239
2180, 16.339589,0.017744,0.402384
2190, 16.339739,0.017594,0.410938
2200, 16.339862,0.017471,0.417123
2210, 16.339961,0.017372,0.415483
2220, 16.340042,0.017291,0.423788
2230, 16.340099,0.017235,0.422693
2240, 16.340147,0.017186,0.428524
2250, 16.340329,0.017004,0.430398
2260, 16.340485,0.016848,0.437652
2270, 16.340614,0.016719,0.438602
2280, 16.340718,0.016615,0.441344
2290, 16.340798,0.016535,0.447091
2300, 16.340855,0.016478,0.450553
2310, 16.340902,0.016431,0.468959
2320, 16.340953,0.016380,0.460633
2330, 16.341047,0.016287,0.464234
2340, 16.341216,0.016117,0.466625
2350, 16.341362,0.015971,0.470333
2360, 16.341483,0.015850,0.472674
2370, 16.341585,0.015749,0.477552
2380, 16.341671,0.015663,0.486291
2390, 16.341737,0.015596,0.486395
2400, 16.341782,0.015551,0.492691
2410, 16.341808,0.015525,0.494219
2420, 16.341896,0.015437,0.497256
2430, 16.342036,0.015298,0.505160
2440, 16.342152,0.015181,0.508076
2450, 16.342283,0.015050,0.510153
2460, 16.342393,0.014941,0.513643
2470, 16.342481,0.014852,0.547463
2480, 16.342550,0.014783,0.522736
2490, 16.342599,0.014734,0.529433
2500, 16.342629,0.014704,0.530776
2510, 16.342716,0.014617,0.535582
2520, 16.342855,0.014479,0.539510
2530, 16.342973,0.014360,0.547589
2540, 16.343073,0.014260,0.547488
2550, 16.343158,0.014175,0.551306
2560, 16.343224,0.014110,0.556740
2570, 16.343271,0.014063,0.563216
2580, 16.343308,0.014026,0.569234
2590, 16.343351,0.013982,0.568951
2600, 16.343421,0.013912,0.576084
2610, 16.343568,0.013765,0.577546
2620, 16.343695,0.013638,0.586081
2630, 16.343803,0.013530,0.588185
2640, 16.343892,0.013441,0.597645
2650, 16.343963,0.013370,0.596847
2660, 16.344016,0.013317,0.600923
2670, 16.344053,0.013281,0.607091
2680, 16.344072,0.013261,0.610981
2690, 16.344076,0.013257,0.617105
2700, 16.344190,0.013143,0.620825
2710, 16.344293,0.013040,0.622525
2720, 16.344387,0.012946,0.629140
2730, 16.344491,0.012843,0.639143
2740, 16.344577,0.012757,0.639129
2750, 16.344646,0.012687,0.643317
2760, 16.344699,0.012634,0.651338
2770, 16.344738,0.012596,0.661369
2780, 16.344761,0.012572,0.657399
2790, 16.344825,0.012508,0.662708
2800, 16.344944,0.012389,0.665202
2810, 16.345046,0.012287,0.673522
2820, 16.345132,0.012201,0.684777
2830, 16.345202,0.012132,0.681723
2840, 16.345256,0.012077,0.690878
2850, 16.345296,0.012037,0.697733
2860, 16.345321,0.012012,0.694680
2870, 16.345349,0.011984,0.700109
2880, 16.345374,0.011959,0.704375
2890, 16.345476,0.011857,0.708557
2900, 16.345596,0.011737,0.715644
2910, 16.345700,0.011633,0.722695
2920, 16.345789,0.011544,0.726744
2930, 16.345863,0.011470,0.735836
2940, 16.345922,0.011411,0.737942
2950, 16.345967,0.011366,0.738789
2960, 16.345998,0.011335,0.743607
2970, 16.346015,0.011318,0.749143
2980, 16.346019,0.011314,0.753472
2990, 16.346111,0.011222,0.767849
3000, 16.346201,0.011132,0.766078
3010, 16.346276,0.011057,0.778878
3020, 16.346356,0.010977,0.773735
3030, 16.346429,0.010904,0.779633
3040, 16.346489,0.010844,0.784818
3050, 16.346535,0.010798,0.792035
3060, 16.346568,0.010765,0.801099
3070, 16.346589,0.010744,0.798586
3080, 16.346602,0.010731,0.809589
3090, 16.346697,0.010636,0.810902
3100, 16.346792,0.010541,0.817218
3110, 16.346874,0.010460,0.820931
3120, 16.346941,0.010392,0.831333
3130, 16.346996,0.010337,0.833569
3140, 16.347038,0.010295,0.836370
3150, 16.347067,0.010266,0.844355
3160, 16.347085,0.010249,0.853517
3170, 16.347102,0.010231,0.853175
3180, 16.347121,0.010213,0.867858
3190, 16.347198,0.010135,0.863552
3200, 16.347296,0.010037,0.869793
3210, 16.347382,0.009952,0.874189
3220, 16.347455,0.009878,0.882641
3230, 16.347516,0.009817,0.886100
3240, 16.347566,0.009767,0.893926
3250, 16.347604,0.009729,0.905877
3260, 16.347632,0.009701,0.903708
3270, 16.347653,0.009681,0.908680
3280, 16.347662,0.009671,0.912775
3290, 16.347694,0.009639,0.917816
3300, 16.347780,0.009553,0.922766
3310, 16.347853,0.009480,0.933246
3320, 16.347915,0.009418,0.935842
3330, 16.347985,0.009348,0.941570
3340, 16.348046,0.009287,0.954714
3350, 16.348096,0.009237,0.960881
3360, 16.348135,0.009198,0.957631
3370, 16.348163,0.009170,0.963892
3380, 16.348181,0.009152,0.968605
3390, 16.348189,0.009145,0.975728
3400, 16.348263,0.009071,0.984007
3410, 16.348342,0.008991,0.987895
3420, 16.348411,0.008922,0.992863
3430, 16.348468,0.008865,1.002399
3440, 16.348515,0.008818,1.004389
3450, 16.348552,0.008781,1.009913
3460, 16.348581,0.008752,1.016448
3470, 16.348601,0.008732,1.022683
3480, 16.348612,0.008722,1.028164
3490, 16.348631,0.008702,1.034324
3500, 16.348655,0.008678,1.039886
3510, 16.348746,0.008587,1.042542
3520, 16.348827,0.008507,1.052838
3530, 16.348897,0.008437,1.058488
3540, 16.348956,0.008377,1.063567
3550, 16.349005,0.008328,1.068550
3560, 16.349044,0.008289,1.074372
3570, 16.349074,0.008259,1.082759
3580, 16.349094,0.008239,1.089128
3590, 16.349105,0.008228,1.091973
3600, 16.349107,0.008227,1.099069
3610, 16.349124,0.008209,1.104882
3620, 16.349193,0.008140,1.111585
3630, 16.349252,0.008081,1.119583
3640, 16.349302,0.008032,1.124404
3650, 16.349352,0.007981,1.130028
3660, 16.349406,0.007927,1.135719
3670, 16.349452,0.007881,1.144191
3680, 16.349490,0.007844,1.164407
3690, 16.349518,0.007815,1.171565
3700, 16.349538,0.007796,1.163393
3710, 16.349549,0.007784,1.168793
3720, 16.349574,0.007759,1.177368
3730, 16.349650,0.007684,1.183618
3740, 16.349716,0.007618,1.187235
3750, 16.349772,0.007561,1.191388
3760, 16.349820,0.007513,1.200061
3770, 16.349859,0.007474,1.206766
3780, 16.349889,0.007444,1.211599
3790, 16.349911,0.007422,1.216979
3800, 16.349924,0.007409,1.224355
3810, 16.349929,0.007404,1.232548
3820, 16.349940,0.007393,1.237442
3830, 16.349955,0.007378,1.244902
3840, 16.350033,0.007301,1.249744
3850, 16.350101,0.007232,1.256694
3860, 16.350162,0.007172,1.270648
3870, 16.350216,0.007117,1.268946
3880, 16.350263,0.007070,1.275509
3890, 16.350301,0.007032,1.284556
3900, 16.350331,0.007003,1.292323
3910, 16.350352,0.006981,1.304908
3920, 16.350366,0.006967,1.302132
3930, 16.350373,0.006961,1.311086
3940, 16.350371,0.006962,1.317206
3950, 16.350419,0.006915,1.321938
3960, 16.350476,0.006857,1.334281
3970, 16.350525,0.006808,1.337710
3980, 16.350566,0.006767,1.343205
3990, 16.350609,0.006724,1.353813
4000, 16.350652,0.006682,1.360044
4010, 16.350686,0.006647,1.364056
4020, 16.350713,0.006620,1.369190
4030, 16.350732,0.006601,1.378739
4040, 16.350744,0.006589,1.390420
4050, 16.350749,0.006584,1.390696
4060, 16.350765,0.006569,1.401211
4070, 16.350827,0.006506,1.408479
4080, 16.350884,0.006449,1.411538
4090, 16.350934,0.006399,1.417323
4100, 16.350976,0.006357,1.478073
4110, 16.351011,0.006322,1.455059
4120, 16.351038,0.006295,1.460051
4130, 16.351059,0.006275,1.492055
4140, 16.351072,0.006261,1.503156
4150, 16.351079,0.006254,1.501250
4160, 16.351081,0.006252,1.511810
4170, 16.351091,0.006242,1.529543
4180, 16.351133,0.006200,1.533794
4190, 16.351198,0.006135,1.531448
4200, 16.351255,0.006078,1.540059
4210, 16.351305,0.006028,1.544382
4220, 16.351348,0.005985,1.554019
4230, 16.351384,0.005950,1.562720
4240, 16.351413,0.005921,1.586701
4250, 16.351435,0.005898,1.576138
4260, 16.351450,0.005883,1.607365
4270, 16.351460,0.005874,1.595602
4280, 16.351462,0.005871,1.598652
4290, 16.351460,0.005874,1.612306
4300, 16.351501,0.005833,1.606966
4310, 16.351553,0.005781,1.622623
4320, 16.351598,0.005735,1.634265
4330, 16.351636,0.005697,1.633096
4340, 16.351671,0.005662,1.654072
4350, 16.351711,0.005623,1.664781
4360, 16.351744,0.005589,1.659010
4370, 16.351771,0.005562,1.685868
4380, 16.351791,0.005542,1.688465
4390, 16.351805,0.005528,1.693579
4400, 16.351813,0.005520,1.684564
4410, 16.351815,0.005518,1.699176
4420, 16.351856,0.005477,1.699750
4430, 16.351909,0.005425,1.711181
4440, 16.351954,0.005379,1.728579
4450, 16.351993,0.005340,1.723336
4460, 16.352026,0.005307,1.729758
4470, 16.352053,0.005280,1.742686
4480, 16.352073,0.005260,1.747057
4490, 16.352088,0.005245,1.757094
4500, 16.352096,0.005237,1.808783
4510, 16.352099,0.005234,1.780814
4520, 16.352099,0.005235,1.791072
4530, 16.352106,0.005227,1.791744
4540, 16.352142,0.005192,1.801493
4550, 16.352199,0.005135,1.798848
4560, 16.352249,0.005084,1.813851
4570, 16.352293,0.005040,1.826153
4580, 16.352331,0.005002,1.829466
4590, 16.352364,0.004970,1.834983
4600, 16.352390,0.004943,1.869001
4610, 16.352410,0.004923,1.851172
4620, 16.352425,0.004908,1.865439
4630, 16.352434,0.004899,1.866287
4640, 16.352437,0.004896,1.871760
4650, 16.352436,0.004897,1.890266
4660, 16.352441,0.004892,1.904437
4670, 16.352488,0.004846,1.895434
4680, 16.352528,0.004805,1.910537
4690, 16.352563,0.004770,1.927760
4700, 16.352592,0.004741,1.917314
4710, 16.352620,0.004714,1.935724
4720, 16.352651,0.004682,1.944105
4730, 16.352677,0.004656,1.956236
4740, 16.352698,0.004635,1.952251
4750, 16.352716,0.004617,1.966760
4760, 16.352729,0.004604,1.979084
4770, 16.352736,0.004597,1.989960
4780, 16.352739,0.004595,1.991902
4790, 16.352775,0.004558,1.996663
4800, 16.352823,0.004511,2.006229
4810, 16.352864,0.004469,2.021310
4820, 16.352901,0.004432,2.025599
4830, 16.352932,0.004402,2.028467
4840, 16.352957,0.004376,2.036380
4850, 16.352977,0.004356,2.054279
4860, 16.352992,0.004341,2.055976
4870, 16.353002,0.004331,2.059602
4880, 16.353007,0.004326,2.083083
4890, 16.353007,0.004326,2.105265
4900, 16.353006,0.004328,2.087960
4910, 16.353010,0.004323,2.116915
4920, 16.353062,0.004272,2.103564
4930, 16.353108,0.004225,2.116031
4940, 16.353149,0.004184,2.131279
4950, 16.353185,0.004149,2.138656
4960, 16.353215,0.004118,2.154412
4970, 16.353241,0.004092,2.159437
4980, 16.353263,0.004070,2.154739
4990, 16.353281,0.004052,2.167695
5000, 16.353294,0.004039,2.178658
