760, 16.278264,0.079069, 0.013623
770, 16.279288,0.078045, 0.013927
780, 16.280096,0.077237, 0.014227
790, 16.280705,0.076628, 0.014705
800, 16.281515,0.075818, 0.015152
810, 16.283048,0.074285, 0.015519
820, 16.284335,0.072998, 0.015794
830, 16.285399,0.071934, 0.016168
840, 16.286255,0.071078, 0.016841
850, 16.286967,0.070367, 0.017004
860, 16.287744,0.069590, 0.017790
870, 16.288354,0.068980, 0.018520
880, 16.288810,0.068523, 0.018066
890, 16.289888,0.067446, 0.018555
900, 16.291144,0.066189, 0.019906
910, 16.292222,0.065112, 0.019652
920, 16.293174,0.064159, 0.019799
930, 16.293963,0.063370, 0.020726
940, 16.294597,0.062736, 0.021292
950, 16.295089,0.062244, 0.021151
960, 16.295449,0.061884, 0.021599
970, 16.295688,0.061645, 0.022508
980, 16.296420,0.060913, 0.022357
990, 16.297506,0.059828, 0.023113
1000, 16.298523,0.058811, 0.023462
1010, 16.299390,0.057943, 0.024183
1020, 16.300117,0.057216, 0.024405
1030, 16.300715,0.056618, 0.025007
1040, 16.301193,0.056141, 0.025136
1050, 16.301556,0.055777, 0.026696
1060, 16.301817,0.055516, 0.027495
1070, 16.302092,0.055241, 0.027121
1080, 16.303012,0.054321, 0.027667
1090, 16.303826,0.053507, 0.028209
1100, 16.304521,0.052812, 0.028701
1110, 16.305099,0.052234, 0.028847
1120, 16.305571,0.051762, 0.029380
1130, 16.305949,0.051384, 0.030044
1140, 16.306410,0.050923, 0.030513
1150, 16.306776,0.050557, 0.031259
1160, 16.307057,0.050276, 0.031844
1170, 16.307395,0.049938, 0.032026
1180, 16.308246,0.049087, 0.032963
1190, 16.308986,0.048347, 0.033597
1200, 16.309620,0.047713, 0.033611
1210, 16.310156,0.047177, 0.034525
1220, 16.310599,0.046734, 0.035017
1230, 16.310956,0.046377, 0.035532
1240, 16.311230,0.046104, 0.036015
1250, 16.311428,0.045906, 0.036997
1260, 16.311556,0.045777, 0.037122
1270, 16.311624,0.045709, 0.038094
1280, 16.312178,0.045155, 0.038868
1290, 16.312840,0.044493, 0.038938
1300, 16.313492,0.043842, 0.040019
1310, 16.314056,0.043277, 0.040383
1320, 16.314537,0.042796, 0.040900
1330, 16.314941,0.042392, 0.041952
1340, 16.315272,0.042061, 0.042488
1350, 16.315537,0.041796, 0.043089
1360, 16.315740,0.041593, 0.043162
1370, 16.315882,0.041452, 0.044181
1380, 16.315965,0.041368, 0.044714
1390, 16.316563,0.040771, 0.045180
1400, 16.317090,0.040243, 0.046068
1410, 16.317544,0.039789, 0.047290
1420, 16.317927,0.039406, 0.047360
1430, 16.318245,0.039088, 0.049656
1440, 16.318499,0.038834, 0.048444
1450, 16.318693,0.038640, 0.050237
1460, 16.318947,0.038386, 0.050629
1470, 16.319160,0.038173, 0.050618
1480, 16.319335,0.037998, 0.051258
1490, 16.319464,0.037869, 0.052080
1500, 16.319919,0.037415, 0.052721
1510, 16.320450,0.036884, 0.054283
1520, 16.320914,0.036419, 0.054218
1530, 16.321316,0.036017, 0.054749
1540, 16.321658,0.035675, 0.055839
1550, 16.321943,0.035390, 0.057124
1560, 16.322174,0.035159, 0.057023
1570, 16.322353,0.034980, 0.058264
1580, 16.322485,0.034848, 0.058194
1590, 16.322574,0.034760, 0.059330
1600, 16.322619,0.034714, 0.059781
1610, 16.322633,0.034701, 0.060510
1620, 16.323057,0.034276, 0.061586
1630, 16.323462,0.033872, 0.062134
1640, 16.323885,0.033449, 0.063568
1650, 16.324255,0.033078, 0.063599
1660, 16.324575,0.032758, 0.064391
1670, 16.324847,0.032486, 0.066499
1680, 16.325075,0.032259, 0.066405
1690, 16.325262,0.032071, 0.066784
1700, 16.325421,0.031912, 0.070297
1710, 16.325541,0.031792, 0.068681
1720, 16.325622,0.031711, 0.069632
1730, 16.325665,0.031668, 0.070083
1740, 16.326035,0.031299, 0.070936
1750, 16.326406,0.030927, 0.071821
1760, 16.326731,0.030602, 0.073148
1770, 16.327010,0.030323, 0.073786
1780, 16.327245,0.030088, 0.074591
1790, 16.327438,0.029895, 0.075899
1800, 16.327591,0.029742, 0.080328
1810, 16.327706,0.029627, 0.077184
1820, 16.327852,0.029481, 0.077969
1830, 16.327985,0.029348, 0.078604
1840, 16.328083,0.029250, 0.079204
1850, 16.328150,0.029183, 0.081001
1860, 16.328296,0.029037, 0.081012
1870, 16.328671,0.028662, 0.082276
1880, 16.329006,0.028328, 0.083075
1890, 16.329300,0.028033, 0.083698
1900, 16.329556,0.027777, 0.084352
1910, 16.329777,0.027557, 0.086537
1920, 16.329963,0.027370, 0.087296
1930, 16.330125,0.027208, 0.087867
1940, 16.330260,0.027074, 0.088475
1950, 16.330362,0.026972, 0.088795
1960, 16.330432,0.026901, 0.089763
1970, 16.330472,0.026861, 0.091176
1980, 16.330484,0.026850, 0.091856
1990, 16.330556,0.026777, 0.092569
2000, 16.330847,0.026486, 0.093519
2010, 16.331114,0.026219, 0.094584
2020, 16.331412,0.025921, 0.095575
2030, 16.331675,0.025659, 0.096349
2040, 16.331904,0.025429, 0.102821
2050, 16.332101,0.025232, 0.098430
2060, 16.332267,0.025066, 0.100295
2070, 16.332404,0.024930, 0.100855
2080, 16.332511,0.024822, 0.101411
2090, 16.332591,0.024743, 0.112029
2100, 16.332644,0.024689, 0.111308
2110, 16.332671,0.024662, 0.109122
2120, 16.332675,0.024658, 0.106279
2130, 16.332898,0.024435, 0.106395
2140, 16.333156,0.024177, 0.108285
2150, 16.333384,0.023949, 0.108744
2160, 16.333585,0.023748, 0.109190
2170, 16.333759,0.023575, 0.110835
2180, 16.333913,0.023420, 0.110916
2190, 16.334044,0.023289, 0.115585
2200, 16.334149,0.023184, 0.114167
2210, 16.334228,0.023105, 0.114336
2220, 16.334322,0.023012, 0.115516
2230, 16.334419,0.022914, 0.117718
2240, 16.334493,0.022841, 0.117868
2250, 16.334543,0.022790, 0.121454
2260, 16.334571,0.022762, 0.119998
2270, 16.334823,0.022510, 0.121256
2280, 16.335080,0.022253, 0.121937
2290, 16.335310,0.022024, 0.123204
2300, 16.335512,0.021821, 0.123929
2310, 16.335689,0.021644, 0.126441
2320, 16.335841,0.021492, 0.126610
2330, 16.335969,0.021364, 0.129241
2340, 16.336074,0.021260, 0.128246
2350, 16.336155,0.021178, 0.129431
2360, 16.336215,0.021118, 0.131505
2370, 16.336253,0.021080, 0.131126
2380, 16.336272,0.021062, 0.132588
2390, 16.336270,0.021063, 0.133585
2400, 16.336250,0.021083, 0.134747
2410, 16.336346,0.020987, 0.136512
2420, 16.336541,0.020793, 0.136552
2430, 16.336713,0.020620, 0.138021
2440, 16.336927,0.020406, 0.141143
2450, 16.337125,0.020208, 0.140317
2460, 16.337300,0.020033, 0.141714
2470, 16.337453,0.019880, 0.143600
2480, 16.337586,0.019748, 0.145064
2490, 16.337697,0.019636, 0.146140
2500, 16.337789,0.019545, 0.145895
2510, 16.337860,0.019473, 0.151944
2520, 16.337913,0.019420, 0.148733
2530, 16.337948,0.019385, 0.150344
2540, 16.337965,0.019369, 0.150552
2550, 16.337964,0.019369, 0.153158
2560, 16.338117,0.019216, 0.152949
2570, 16.338312,0.019022, 0.154465
2580, 16.338485,0.018848, 0.155815
2590, 16.338637,0.018696, 0.158505
2600, 16.338770,0.018564, 0.157715
2610, 16.338883,0.018451, 0.159600
2620, 16.338977,0.018357, 0.161630
2630, 16.339052,0.018281, 0.161828
2640, 16.339109,0.018224, 0.163770
2650, 16.339149,0.018184, 0.165325
2660, 16.339194,0.018140, 0.165974
2670, 16.339252,0.018081, 0.166964
2680, 16.339294,0.018039, 0.170316
2690, 16.339320,0.018013, 0.169677
2700, 16.339332,0.018001, 0.170843
2710, 16.339435,0.017898, 0.172733
2720, 16.339635,0.017699, 0.172472
2730, 16.339818,0.017515, 0.176450
2740, 16.339982,0.017351, 0.177022
2750, 16.340128,0.017205, 0.177766
2760, 16.340258,0.017076, 0.178159
2770, 16.340370,0.016963, 0.180067
2780, 16.340466,0.016867, 0.180724
2790, 16.340546,0.016787, 0.181451
2800, 16.340610,0.016723, 0.184153
2810, 16.340658,0.016675, 0.187338
2820, 16.340692,0.016641, 0.185941
2830, 16.340711,0.016622, 0.188057
2840, 16.340716,0.016618, 0.188026
2850, 16.340706,0.016627, 0.189977
2860, 16.340684,0.016650, 0.191586
2870, 16.340808,0.016526, 0.204523
2880, 16.340951,0.016382, 0.209806
2890, 16.341078,0.016255, 0.206831
2900, 16.341226,0.016107, 0.208330
2910, 16.341366,0.015967, 0.247683
2920, 16.341490,0.015843, 0.205997
2930, 16.341599,0.015734, 0.208711
2940, 16.341693,0.015641, 0.210442
2950, 16.341772,0.015562, 0.211489
2960, 16.341837,0.015496, 0.207759
2970, 16.341889,0.015445, 0.216171
2980, 16.341926,0.015407, 0.216551
2990, 16.341952,0.015382, 0.223227
3000, 16.341964,0.015369, 0.221253
3010, 16.341968,0.015365, 0.221565
3020, 16.341965,0.015368, 0.222449
3030, 16.342075,0.015258, 0.216484
3040, 16.342225,0.015108, 0.224694
3050, 16.342361,0.014973, 0.229546
3060, 16.342481,0.014853, 0.227285
3070, 16.342587,0.014747, 0.229072
3080, 16.342678,0.014655, 0.235171
3090, 16.342756,0.014577, 0.244022
3100, 16.342821,0.014512, 0.236017
3110, 16.342874,0.014459, 0.238443
3120, 16.342914,0.014419, 0.234769
3130, 16.342942,0.014391, 0.237465
3140, 16.342966,0.014367, 0.242026
3150, 16.343011,0.014323, 0.240161
3160, 16.343043,0.014290, 0.242679
3170, 16.343064,0.014269, 0.245779
3180, 16.343074,0.014259, 0.242041
3190, 16.343096,0.014238, 0.247593
3200, 16.343250,0.014083, 0.244566
3210, 16.343391,0.013942, 0.253765
3220, 16.343518,0.013815, 0.249864
3230, 16.343632,0.013701, 0.249349
3240, 16.343734,0.013600, 0.265933
3250, 16.343822,0.013511, 0.258425
3260, 16.343899,0.013434, 0.259584
3270, 16.343964,0.013369, 0.256161
3280, 16.344018,0.013315, 0.258956
3290, 16.344060,0.013273, 0.268437
3300, 16.344091,0.013242, 0.265400
3310, 16.344112,0.013221, 0.258557
3320, 16.344127,0.013207, 0.257088
3330, 16.344133,0.013200, 0.260402
3340, 16.344130,0.013203, 0.262143
3350, 16.344117,0.013217, 0.262850
3360, 16.344113,0.013220, 0.264308
3370, 16.344234,0.013099, 0.270613
3380, 16.344343,0.012991, 0.271915
3390, 16.344439,0.012894, 0.268882
3400, 16.344545,0.012788, 0.271541
3410, 16.344654,0.012679, 0.279943
3420, 16.344751,0.012582, 0.274122
3430, 16.344837,0.012497, 0.279076
3440, 16.344912,0.012422, 0.282470
3450, 16.344975,0.012358, 0.279744
3460, 16.345029,0.012304, 0.279364
3470, 16.345073,0.012260, 0.282166
3480, 16.345108,0.012226, 0.288518
3490, 16.345132,0.012201, 0.288739
3500, 16.345147,0.012186, 0.286915
3510, 16.345154,0.012180, 0.289956
3520, 16.345151,0.012182, 0.290825
3530, 16.345139,0.012194, 0.297893
3540, 16.345217,0.012116, 0.293949
3550, 16.345329,0.012004, 0.295953
3560, 16.345431,0.011903, 0.296407
3570, 16.345521,0.011812, 0.297475
3580, 16.345602,0.011732, 0.299886
3590, 16.345672,0.011661, 0.302989
3600, 16.345733,0.011601, 0.302532
3610, 16.345784,0.011550, 0.305521
3620, 16.345825,0.011508, 0.307774
3630, 16.345858,0.011476, 0.308744
3640, 16.345882,0.011451, 0.311796
3650, 16.345903,0.011430, 0.315290
3660, 16.345915,0.011419, 0.313481
3670, 16.345949,0.011384, 0.314827
3680, 16.345975,0.011359, 0.321235
3690, 16.345992,0.011342, 0.318928
3700, 16.346000,0.011333, 0.321773
3710, 16.346000,0.011333, 0.322980
3720, 16.346099,0.011234, 0.323478
3730, 16.346214,0.011119, 0.327590
3740, 16.346320,0.011014, 0.330718
3750, 16.346415,0.010918, 0.340001
3760, 16.346501,0.010832, 0.332158
3770, 16.346577,0.010756, 0.334775
3780, 16.346644,0.010689, 0.335948
3790, 16.346702,0.010631, 0.336285
3800, 16.346752,0.010582, 0.338132
3810, 16.346792,0.010541, 0.340014
3820, 16.346824,0.010509, 0.342088
3830, 16.346848,0.010485, 0.344130
3840, 16.346864,0.010469, 0.345756
3850, 16.346872,0.010461, 0.347840
3860, 16.346873,0.010461, 0.352296
3870, 16.346866,0.010467, 0.350766
3880, 16.346852,0.010481, 0.352466
3890, 16.346831,0.010502, 0.364950
3900, 16.346861,0.010472, 0.355659
3910, 16.346949,0.010384, 0.358702
3920, 16.347028,0.010306, 0.362422
3930, 16.347098,0.010235, 0.363295
3940, 16.347170,0.010163, 0.365468
3950, 16.347252,0.010081, 0.367573
3960, 16.347326,0.010007, 0.375036
3970, 16.347392,0.009941, 0.369526
3980, 16.347452,0.009881, 0.370012
3990, 16.347508,0.009825, 0.373220
4000, 16.347555,0.009778, 0.376961
4010, 16.347595,0.009738, 0.376286
4020, 16.347627,0.009706, 0.387703
4030, 16.347652,0.009682, 0.386319
4040, 16.347669,0.009665, 0.397066
4050, 16.347679,0.009655, 0.388639
4060, 16.347682,0.009652, 0.385411
4070, 16.347677,0.009656, 0.388362
4080, 16.347667,0.009667, 0.390105
4090, 16.347730,0.009603, 0.391547
4100, 16.347820,0.009513, 0.394122
4110, 16.347902,0.009431, 0.395502
4120, 16.347976,0.009358, 0.398736
4130, 16.348042,0.009292, 0.419018
4140, 16.348100,0.009233, 0.402439
4150, 16.348150,0.009183, 0.404537
4160, 16.348194,0.009140, 0.420178
4170, 16.348229,0.009104, 0.407623
4180, 16.348258,0.009075, 0.411573
4190, 16.348280,0.009054, 0.412713
4200, 16.348294,0.009039, 0.417394
4210, 16.348302,0.009031, 0.415115
4220, 16.348304,0.009030, 0.418025
4230, 16.348318,0.009016, 0.420424
4240, 16.348332,0.009001, 0.421918
4250, 16.348339,0.008994, 0.423880
4260, 16.348341,0.008992, 0.425703
4270, 16.348337,0.008996, 0.427665
4280, 16.348380,0.008953, 0.427724
4290, 16.348472,0.008862, 0.438466
4300, 16.348556,0.008778, 0.440127
4310, 16.348632,0.008701, 0.447087
4320, 16.348703,0.008631, 0.443651
4330, 16.348767,0.008567, 0.454918
4340, 16.348827,0.008506, 0.456944
4350, 16.348881,0.008452, 0.458565
4360, 16.348928,0.008405, 0.447354
4370, 16.348969,0.008364, 0.448707
4380, 16.349003,0.008330, 0.452434
4390, 16.349031,0.008303, 0.455042
4400, 16.349052,0.008281, 0.454654
4410, 16.349067,0.008266, 0.479238
4420, 16.349076,0.008257, 0.459026
4430, 16.349079,0.008254, 0.461534
4440, 16.349076,0.008257, 0.461581
4450, 16.349067,0.008266, 0.463294
4460, 16.349053,0.008280, 0.466844
4470, 16.349033,0.008300, 0.469156
4480, 16.349092,0.008242, 0.471815
4490, 16.349160,0.008173, 0.472423
4500, 16.349222,0.008111, 0.476326
4510, 16.349277,0.008056, 0.486196
4520, 16.349329,0.008004, 0.480322
4530, 16.349394,0.007939, 0.480218
4540, 16.349454,0.007880, 0.484243
4550, 16.349506,0.007827, 0.506895
4560, 16.349553,0.007780, 0.487732
4570, 16.349593,0.007740, 0.489179
4580, 16.349628,0.007705, 0.491446
4590, 16.349657,0.007676, 0.493291
4600, 16.349680,0.007654, 0.503265
4610, 16.349697,0.007636, 0.499614
4620, 16.349708,0.007625, 0.504681
4630, 16.349715,0.007619, 0.502901
4640, 16.349715,0.007618, 0.505465
4650, 16.349711,0.007622, 0.506814
4660, 16.349701,0.007632, 0.508204
4670, 16.349687,0.007646, 0.510271
4680, 16.349738,0.007595, 0.521738
4690, 16.349808,0.007525, 0.516838
4700, 16.349873,0.007460, 0.519245
4710, 16.349935,0.007398, 0.520642
4720, 16.349991,0.007342, 0.522551
4730, 16.350042,0.007292, 0.524488
4740, 16.350086,0.007247, 0.525862
4750, 16.350125,0.007208, 0.527952
4760, 16.350158,0.007175, 0.531280
4770, 16.350186,0.007147, 0.533113
4780, 16.350208,0.007125, 0.536419
4790, 16.350225,0.007108, 0.537126
4800, 16.350237,0.007096, 0.540302
4810, 16.350244,0.007090, 0.553468
4820, 16.350245,0.007088, 0.556550
4830, 16.350252,0.007081, 0.546697
4840, 16.350264,0.007069, 0.549173
4850, 16.350272,0.007062, 0.552814
4860, 16.350274,0.007059, 0.553156
4870, 16.350272,0.007061, 0.555087
4880, 16.350283,0.007050, 0.556850
4890, 16.350359,0.006974, 0.561760
4900, 16.350430,0.006903, 0.563433
4910, 16.350495,0.006838, 0.565013
4920, 16.350555,0.006779, 0.565702
4930, 16.350609,0.006725, 0.573286
4940, 16.350657,0.006676, 0.571942
4950, 16.350700,0.006633, 0.577904
4960, 16.350738,0.006595, 0.577002
4970, 16.350771,0.006562, 0.581668
4980, 16.350799,0.006534, 0.601666
4990, 16.350822,0.006511, 0.590914
5000, 16.350840,0.006493, 0.599369
